Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,1,2e-05
180,0,0
190,0,0
200,5,0.0001
220,1,2e-05
240,1,2e-05
260,1,2e-05
280,1,2e-05
300,5,0.0001
320,2,4e-05
340,3,6e-05
360,1,2e-05
380,4,8e-05
400,7,0.00014
420,14,0.00028
440,13,0.00026
460,12,0.00024
480,27,0.00054
500,19,0.00038
520,28,0.00056
540,28,0.00056
560,33,0.00066
580,28,0.00056
600,67,0.00134
630,55,0.0011
660,48,0.00096
690,59,0.00118
720,63,0.00126
750,66,0.00132
780,81,0.00162
810,78,0.00156
840,94,0.00188
870,89,0.00178
900,132,0.00264
950,158,0.00316
1000,186,0.00372
1050,202,0.00404
1100,181,0.00362
1150,193,0.00386
1200,215,0.0043
1250,293,0.00586
1310,321,0.00642
1370,314,0.00628
1430,347,0.00694
1490,352,0.00704
1550,391,0.00782
1610,434,0.00868
1680,504,0.01008
1750,489,0.00978
1820,497,0.00994
1890,659,0.01318
1970,678,0.01356
2050,680,0.0136
