Bin , nEvents , Efficiencies
150,2,4e-05
160,2,4e-05
170,3,6e-05
180,4,8e-05
190,7,0.00014
200,20,0.0004
220,35,0.0007
240,31,0.00062
260,54,0.00108
280,46,0.00092
300,61,0.00122
320,76,0.00152
340,100,0.002
360,92,0.00184
380,92,0.00184
400,91,0.00182
420,102,0.00204
440,113,0.00226
460,126,0.00252
480,125,0.0025
500,128,0.00256
520,149,0.00298
540,139,0.00278
560,134,0.00268
580,172,0.00344
600,236,0.00472
630,235,0.0047
660,257,0.00514
690,290,0.0058
720,258,0.00516
750,305,0.0061
780,310,0.0062
810,357,0.00714
840,327,0.00654
870,337,0.00674
900,641,0.01282
950,619,0.01238
1000,653,0.01306
1050,722,0.01444
1100,667,0.01334
1150,695,0.0139
1200,703,0.01406
1250,864,0.01728
1310,814,0.01628
1370,813,0.01626
1430,797,0.01594
1490,729,0.01458
1550,762,0.01524
1610,823,0.01646
1680,744,0.01488
1750,722,0.01444
1820,698,0.01396
1890,693,0.01386
1970,618,0.01236
2050,555,0.0111
