Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,0,0
180,0,0
190,0,0
200,4,8e-05
220,4,8e-05
240,0,0
260,3,6e-05
280,5,0.0001
300,3,6e-05
320,9,0.00018
340,18,0.00036
360,16,0.00032
380,17,0.00034
400,12,0.00024
420,25,0.0005
440,19,0.00038
460,27,0.00054
480,45,0.0009
500,53,0.00106
520,53,0.00106
540,41,0.00082
560,48,0.00096
580,47,0.00094
600,90,0.0018
630,91,0.00182
660,97,0.00194
690,108,0.00216
720,95,0.0019
750,91,0.00182
780,102,0.00204
810,125,0.0025
840,127,0.00254
870,117,0.00234
900,225,0.0045
950,234,0.00468
1000,249,0.00498
1050,264,0.00528
1100,304,0.00608
1150,323,0.00646
1200,355,0.0071
1250,384,0.00768
1310,452,0.00904
1370,439,0.00878
1430,506,0.01012
1490,497,0.00994
1550,522,0.01044
1610,638,0.01276
1680,615,0.0123
1750,649,0.01298
1820,701,0.01402
1890,767,0.01534
1970,814,0.01628
2050,754,0.01508
