Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,0,0
180,0,0
190,2,4e-05
200,3,6e-05
220,5,0.0001
240,12,0.00024
260,13,0.00026
280,20,0.0004
300,18,0.00036
320,24,0.00048
340,31,0.00062
360,34,0.00068
380,57,0.00114
400,36,0.00072
420,49,0.00098
440,62,0.00124
460,64,0.00128
480,75,0.0015
500,82,0.00164
520,65,0.0013
540,76,0.00152
560,74,0.00148
580,79,0.00158
600,120,0.0024
630,130,0.0026
660,121,0.00242
690,149,0.00298
720,154,0.00308
750,157,0.00314
780,192,0.00384
810,203,0.00406
840,194,0.00388
870,209,0.00418
900,327,0.00654
950,368,0.00736
1000,376,0.00752
1050,426,0.00852
1100,434,0.00868
1150,466,0.00932
1200,466,0.00932
1250,580,0.0116
1310,655,0.0131
1370,653,0.01306
1430,656,0.01312
1490,702,0.01404
1550,666,0.01332
1610,788,0.01576
1680,813,0.01626
1750,759,0.01518
1820,773,0.01546
1890,807,0.01614
1970,837,0.01674
2050,785,0.0157
