Bin , nEvents , Efficiencies
150,1,2e-05
160,1,2e-05
170,1,2e-05
180,0,0
190,1,2e-05
200,1,2e-05
220,1,2e-05
240,3,6e-05
260,6,0.00012
280,12,0.00024
300,4,8e-05
320,13,0.00026
340,10,0.0002
360,9,0.00018
380,16,0.00032
400,15,0.0003
420,22,0.00044
440,28,0.00056
460,33,0.00066
480,33,0.00066
500,41,0.00082
520,38,0.00076
540,45,0.0009
560,55,0.0011
580,62,0.00124
600,67,0.00134
630,70,0.0014
660,94,0.00188
690,96,0.00192
720,107,0.00214
750,103,0.00206
780,97,0.00194
810,125,0.0025
840,105,0.0021
870,141,0.00282
900,222,0.00444
950,225,0.0045
1000,251,0.00502
1050,237,0.00474
1100,259,0.00518
1150,306,0.00612
1200,290,0.0058
1250,385,0.0077
1310,423,0.00846
1370,432,0.00864
1430,423,0.00846
1490,433,0.00866
1550,474,0.00948
1610,607,0.01214
1680,646,0.01292
1750,624,0.01248
1820,634,0.01268
1890,742,0.01484
1970,769,0.01538
2050,780,0.0156
