Bin , nEvents , Efficiencies
150,331,0.00662
160,363,0.00726
170,329,0.00658
180,368,0.00736
190,341,0.00682
200,757,0.01514
220,740,0.0148
240,671,0.01342
260,726,0.01452
280,653,0.01306
300,647,0.01294
320,657,0.01314
340,593,0.01186
360,589,0.01178
380,553,0.01106
400,557,0.01114
420,531,0.01062
440,479,0.00958
460,508,0.01016
480,456,0.00912
500,439,0.00878
520,392,0.00784
540,417,0.00834
560,374,0.00748
580,363,0.00726
600,527,0.01054
630,465,0.0093
660,463,0.00926
690,361,0.00722
720,388,0.00776
750,403,0.00806
780,322,0.00644
810,335,0.0067
840,292,0.00584
870,265,0.0053
900,391,0.00782
950,369,0.00738
1000,338,0.00676
1050,275,0.0055
1100,258,0.00516
1150,201,0.00402
1200,207,0.00414
1250,199,0.00398
1310,179,0.00358
1370,144,0.00288
1430,124,0.00248
1490,112,0.00224
1550,107,0.00214
1610,115,0.0023
1680,64,0.00128
1750,70,0.0014
1820,52,0.00104
1890,65,0.0013
1970,61,0.00122
2050,47,0.00094
