bin_HH,nEvents,Efficiencies
50,10,0.0002
70,38,0.00076
80,48,0.00096
90,72,0.00144
100,128,0.00256
120,96,0.00192
140,59,0.00118
160,61,0.00122
180,45,0.0009
200,40,0.0008
220,26,0.00052
240,24,0.00048
260,23,0.00046
280,19,0.00038
300,14,0.00028
320,16,0.00032
340,10,0.0002
360,23,0.00046
400,35,0.0007
500,13,0.00026
600,13,0.00026
700,4,8e-05
800,4,8e-05
