bin_HH,nEvents,Efficiencies
150,84,0.00168
200,123,0.00246
250,92,0.00184
300,60,0.0012
350,43,0.00086
400,43,0.00086
450,31,0.00062
500,38,0.00076
600,27,0.00054
700,11,0.00022
800,9,0.00018
900,4,8e-05
1000,6,0.00012
1150,3,6e-05
