Bin , nEvents , Efficiencies
152.41,37,0.00074
165.05,33,0.00066
178.75,52,0.00104
193.57,52,0.00104
209.63,82,0.00164
227.02,106,0.00212
245.86,111,0.00222
266.25,134,0.00268
288.34,180,0.0036
312.26,228,0.00456
338.16,265,0.0053
366.21,323,0.00646
396.59,368,0.00736
429.49,407,0.00814
465.12,509,0.01018
503.71,554,0.01108
545.49,660,0.0132
590.74,793,0.01586
639.75,927,0.01854
692.82,1058,0.02116
750.29,1275,0.0255
812.54,1388,0.02776
879.94,1589,0.03178
952.94,1814,0.03628
1032,1973,0.03946
1117.6,2055,0.0411
1210.3,2112,0.04224
1310.7,2173,0.04346
1419.4,2219,0.04438
1537.2,2130,0.0426
1664.7,2069,0.04138
1802.8,1862,0.03724
1952.4,1657,0.03314
2114.3,1374,0.02748
2289.7,1195,0.0239
2479.7,933,0.01866
