Bin , nEvents , Efficiencies
152.41,66,0.00132
165.05,82,0.00164
178.75,103,0.00206
193.57,103,0.00206
209.63,172,0.00344
227.02,201,0.00402
245.86,222,0.00444
266.25,278,0.00556
288.34,284,0.00568
312.26,340,0.0068
338.16,465,0.0093
366.21,511,0.01022
396.59,633,0.01266
429.49,706,0.01412
465.12,795,0.0159
503.71,937,0.01874
545.49,1157,0.02314
590.74,1270,0.0254
639.75,1490,0.0298
692.82,1502,0.03004
750.29,1751,0.03502
812.54,1853,0.03706
879.94,2019,0.04038
952.94,2072,0.04144
1032,2126,0.04252
1117.6,2077,0.04154
1210.3,2077,0.04154
1310.7,1861,0.03722
1419.4,1735,0.0347
1537.2,1567,0.03134
1664.7,1344,0.02688
1802.8,1179,0.02358
1952.4,950,0.019
2114.3,765,0.0153
2289.7,523,0.01046
2479.7,417,0.00834
