bin_HH,nEvents,Efficiencies
50,13,0.00026
70,29,0.00058
80,51,0.00102
90,66,0.00132
100,150,0.003
120,105,0.0021
140,72,0.00144
160,56,0.00112
180,43,0.00086
200,26,0.00052
220,26,0.00052
240,22,0.00044
260,21,0.00042
280,15,0.0003
300,11,0.00022
320,12,0.00024
340,10,0.0002
360,16,0.00032
400,19,0.00038
500,15,0.0003
600,5,0.0001
700,4,8e-05
800,4,8e-05
