bin_HH,nEvents,Efficiencies
150,75,0.0015
200,119,0.00238
250,92,0.00184
300,55,0.0011
350,45,0.0009
400,24,0.00048
450,29,0.00058
500,15,0.0003
600,11,0.00022
700,5,0.0001
800,3,6e-05
900,5,0.0001
1000,6,0.00012
1150,3,6e-05
