bin_HH,nEvents,Efficiencies
50,6,0.00012
70,5,0.0001
80,15,0.0003
90,16,0.00032
100,31,0.00062
120,33,0.00066
140,41,0.00082
160,46,0.00092
180,35,0.0007
200,39,0.00078
220,35,0.0007
240,31,0.00062
260,42,0.00084
280,37,0.00074
300,33,0.00066
320,29,0.00058
340,34,0.00068
360,61,0.00122
400,147,0.00294
500,104,0.00208
600,78,0.00156
700,51,0.00102
800,184,0.00368
