bin_HH,nEvents,Efficiencies
150,1,2e-05
200,12,0.00024
250,13,0.00026
300,17,0.00034
350,8,0.00016
400,11,0.00022
450,15,0.0003
500,9,0.00018
550,20,0.0004
650,63,0.00126
