bin_HH,nEvents,Efficiencies
150,1,2e-05
200,0,0
250,1,2e-05
300,6,0.00012
350,1,2e-05
400,2,4e-05
450,3,6e-05
500,2,4e-05
550,3,6e-05
650,9,0.00018
