bin_HH,nEvents,Efficiencies
150,52,0.00104
200,142,0.00284
250,164,0.00328
300,138,0.00276
350,127,0.00254
400,111,0.00222
450,88,0.00176
500,130,0.0026
600,121,0.00242
700,84,0.00168
800,59,0.00118
900,37,0.00074
1000,42,0.00084
1150,38,0.00076
