bin_HH,nEvents,Efficiencies
50,4,8e-05
70,14,0.00028
80,32,0.00064
90,35,0.0007
100,59,0.00118
120,45,0.0009
140,51,0.00102
160,48,0.00096
180,44,0.00088
200,50,0.001
220,42,0.00084
240,48,0.00096
260,39,0.00078
280,31,0.00062
300,41,0.00082
320,32,0.00064
340,39,0.00078
360,61,0.00122
400,93,0.00186
500,82,0.00164
600,57,0.00114
700,51,0.00102
800,86,0.00172
