bin_HH,nEvents,Efficiencies
150,45,0.0009
200,113,0.00226
250,133,0.00266
300,83,0.00166
350,107,0.00214
400,71,0.00142
450,73,0.00146
500,109,0.00218
600,61,0.00122
700,60,0.0012
800,43,0.00086
900,38,0.00076
1000,23,0.00046
1150,33,0.00066
