bin_HH,nEvents,Efficiencies
50,18,0.00036
100,41,0.00082
150,48,0.00096
200,32,0.00064
250,21,0.00042
300,31,0.00062
350,28,0.00056
400,46,0.00092
500,37,0.00074
600,71,0.00142
