bin_HH,nEvents,Efficiencies
150,20,0.0004
200,35,0.0007
250,53,0.00106
300,47,0.00094
350,35,0.0007
400,37,0.00074
450,26,0.00052
500,30,0.0006
550,47,0.00094
650,125,0.0025
