bin_HH,nEvents,Efficiencies
50,1,2e-05
100,7,0.00014
150,7,0.00014
200,6,0.00012
250,7,0.00014
300,3,6e-05
350,11,0.00022
400,8,0.00016
500,12,0.00024
600,29,0.00058
