bin_HH,nEvents,Efficiencies
50,16,0.00032
70,8,0.00016
80,10,0.0002
90,4,8e-05
100,14,0.00028
120,13,0.00026
140,18,0.00036
160,20,0.0004
180,9,0.00018
200,6,0.00012
220,8,0.00016
240,13,0.00026
260,9,0.00018
280,10,0.0002
300,6,0.00012
320,9,0.00018
340,10,0.0002
360,15,0.0003
400,38,0.00076
500,23,0.00046
600,18,0.00036
700,14,0.00028
800,56,0.00112
