bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,2,4e-05
300,2,4e-05
350,7,0.00014
400,13,0.00026
450,9,0.00018
500,14,0.00028
550,30,0.0006
650,239,0.00478
