bin_HH,nEvents,Efficiencies
50,2,4e-05
70,1,2e-05
80,3,6e-05
90,6,0.00012
100,5,0.0001
120,8,0.00016
140,8,0.00016
160,5,0.0001
180,3,6e-05
200,5,0.0001
220,4,8e-05
240,4,8e-05
260,2,4e-05
280,4,8e-05
300,3,6e-05
320,8,0.00016
340,8,0.00016
360,16,0.00032
400,20,0.0004
500,18,0.00036
600,20,0.0004
700,28,0.00056
800,101,0.00202
