Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,1,2e-05
190,1,2e-05
200,1,2e-05
220,3,6e-05
240,2,4e-05
260,4,8e-05
280,3,6e-05
300,5,0.0001
320,4,8e-05
340,6,0.00012
360,0,0
380,5,0.0001
400,8,0.00016
420,12,0.00024
440,11,0.00022
460,12,0.00024
480,21,0.00042
500,22,0.00044
520,17,0.00034
540,17,0.00034
560,17,0.00034
580,25,0.0005
600,64,0.00128
630,56,0.00112
660,48,0.00096
690,78,0.00156
720,66,0.00132
750,82,0.00164
780,68,0.00136
810,73,0.00146
840,74,0.00148
870,92,0.00184
900,129,0.00258
950,131,0.00262
1000,144,0.00288
1050,158,0.00316
1100,183,0.00366
1150,164,0.00328
1200,202,0.00404
1250,260,0.0052
1310,298,0.00596
1370,287,0.00574
1430,342,0.00684
1490,332,0.00664
1550,370,0.0074
1610,419,0.00838
1680,414,0.00828
1750,497,0.00994
1820,521,0.01042
1890,636,0.01272
1970,644,0.01288
2050,667,0.01334
