Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,3,6e-05
180,2,4e-05
190,2,4e-05
200,6,0.00012
220,6,0.00012
240,10,0.0002
260,8,0.00016
280,19,0.00038
300,20,0.0004
320,31,0.00062
340,39,0.00078
360,36,0.00072
380,48,0.00096
400,52,0.00104
420,47,0.00094
440,70,0.0014
460,58,0.00116
480,58,0.00116
500,50,0.001
520,55,0.0011
540,71,0.00142
560,64,0.00128
580,70,0.0014
600,139,0.00278
630,131,0.00262
660,117,0.00234
690,139,0.00278
720,137,0.00274
750,181,0.00362
780,147,0.00294
810,189,0.00378
840,184,0.00368
870,201,0.00402
900,336,0.00672
950,352,0.00704
1000,401,0.00802
1050,436,0.00872
1100,424,0.00848
1150,478,0.00956
1200,469,0.00938
1250,623,0.01246
1310,622,0.01244
1370,635,0.0127
1430,619,0.01238
1490,709,0.01418
1550,695,0.0139
1610,832,0.01664
1680,742,0.01484
1750,792,0.01584
1820,751,0.01502
1890,816,0.01632
1970,831,0.01662
2050,795,0.0159
