Bin , nEvents , Efficiencies
150,23,0.00046
160,27,0.00054
170,25,0.0005
180,35,0.0007
190,44,0.00088
200,102,0.00204
220,112,0.00224
240,104,0.00208
260,127,0.00254
280,135,0.0027
300,151,0.00302
320,140,0.0028
340,148,0.00296
360,184,0.00368
380,194,0.00388
400,201,0.00402
420,189,0.00378
440,237,0.00474
460,254,0.00508
480,258,0.00516
500,280,0.0056
520,251,0.00502
540,252,0.00504
560,292,0.00584
580,306,0.00612
600,462,0.00924
630,505,0.0101
660,494,0.00988
690,529,0.01058
720,558,0.01116
750,540,0.0108
780,580,0.0116
810,581,0.01162
840,537,0.01074
870,578,0.01156
900,948,0.01896
950,926,0.01852
1000,829,0.01658
1050,880,0.0176
1100,785,0.0157
1150,787,0.01574
1200,760,0.0152
1250,838,0.01676
1310,719,0.01438
1370,685,0.0137
1430,690,0.0138
1490,636,0.01272
1550,514,0.01028
1610,517,0.01034
1680,457,0.00914
1750,396,0.00792
1820,343,0.00686
1890,331,0.00662
1970,280,0.0056
2050,294,0.00588
