Bin , nEvents , Efficiencies
150,1,2e-05
160,1,2e-05
170,4,8e-05
180,7,0.00014
190,3,6e-05
200,21,0.00042
220,29,0.00058
240,43,0.00086
260,46,0.00092
280,62,0.00124
300,54,0.00108
320,63,0.00126
340,79,0.00158
360,74,0.00148
380,83,0.00166
400,90,0.0018
420,98,0.00196
440,83,0.00166
460,100,0.002
480,116,0.00232
500,106,0.00212
520,118,0.00236
540,126,0.00252
560,148,0.00296
580,129,0.00258
600,217,0.00434
630,225,0.0045
660,245,0.0049
690,282,0.00564
720,282,0.00564
750,330,0.0066
780,321,0.00642
810,326,0.00652
840,329,0.00658
870,320,0.0064
900,598,0.01196
950,605,0.0121
1000,612,0.01224
1050,648,0.01296
1100,668,0.01336
1150,666,0.01332
1200,697,0.01394
1250,861,0.01722
1310,848,0.01696
1370,756,0.01512
1430,805,0.0161
1490,765,0.0153
1550,774,0.01548
1610,794,0.01588
1680,749,0.01498
1750,654,0.01308
1820,665,0.0133
1890,700,0.014
1970,643,0.01286
2050,577,0.01154
