Bin , nEvents , Efficiencies
150,386,0.00772
160,407,0.00814
170,373,0.00746
180,414,0.00828
190,377,0.00754
200,768,0.01536
220,745,0.0149
240,743,0.01486
260,690,0.0138
280,707,0.01414
300,697,0.01394
320,634,0.01268
340,597,0.01194
360,604,0.01208
380,531,0.01062
400,502,0.01004
420,491,0.00982
440,483,0.00966
460,460,0.0092
480,407,0.00814
500,402,0.00804
520,408,0.00816
540,360,0.0072
560,342,0.00684
580,369,0.00738
600,476,0.00952
630,433,0.00866
660,428,0.00856
690,395,0.0079
720,358,0.00716
750,336,0.00672
780,281,0.00562
810,271,0.00542
840,240,0.0048
870,259,0.00518
900,352,0.00704
950,315,0.0063
1000,309,0.00618
1050,220,0.0044
1100,201,0.00402
1150,152,0.00304
1200,146,0.00292
1250,184,0.00368
1310,135,0.0027
1370,128,0.00256
1430,102,0.00204
1490,103,0.00206
1550,84,0.00168
1610,75,0.0015
1680,59,0.00118
1750,44,0.00088
1820,43,0.00086
1890,39,0.00078
1970,39,0.00078
2050,36,0.00072
