bin_HH,nEvents,Efficiencies
50,7,0.00014
100,7,0.00014
150,5,0.0001
200,3,6e-05
250,6,0.00012
300,10,0.0002
350,1,2e-05
400,4,8e-05
500,6,0.00012
600,31,0.00062
