Bin , nEvents , Efficiencies
152.41,327,0.00654
165.05,407,0.00814
178.75,430,0.0086
193.57,577,0.01154
209.63,621,0.01242
227.02,690,0.0138
245.86,722,0.01444
266.25,814,0.01628
288.34,905,0.0181
312.26,972,0.01944
338.16,1014,0.02028
366.21,1066,0.02132
396.59,1228,0.02456
429.49,1231,0.02462
465.12,1243,0.02486
503.71,1302,0.02604
545.49,1326,0.02652
590.74,1426,0.02852
639.75,1372,0.02744
692.82,1480,0.0296
750.29,1399,0.02798
812.54,1323,0.02646
879.94,1349,0.02698
952.94,1246,0.02492
1032,1168,0.02336
1117.6,1078,0.02156
1210.3,929,0.01858
1310.7,839,0.01678
1419.4,724,0.01448
1537.2,645,0.0129
1664.7,519,0.01038
1802.8,425,0.0085
1952.4,338,0.00676
2114.3,294,0.00588
2289.7,211,0.00422
2479.7,155,0.0031
