Bin , nEvents , Efficiencies
152.41,293,0.00586
165.05,327,0.00654
178.75,370,0.0074
193.57,454,0.00908
209.63,518,0.01036
227.02,532,0.01064
245.86,642,0.01284
266.25,662,0.01324
288.34,716,0.01432
312.26,848,0.01696
338.16,876,0.01752
366.21,902,0.01804
396.59,1061,0.02122
429.49,1093,0.02186
465.12,1151,0.02302
503.71,1157,0.02314
545.49,1250,0.025
590.74,1286,0.02572
639.75,1312,0.02624
692.82,1327,0.02654
750.29,1382,0.02764
812.54,1415,0.0283
879.94,1402,0.02804
952.94,1338,0.02676
1032,1310,0.0262
1117.6,1338,0.02676
1210.3,1236,0.02472
1310.7,1131,0.02262
1419.4,1024,0.02048
1537.2,1002,0.02004
1664.7,843,0.01686
1802.8,691,0.01382
1952.4,654,0.01308
2114.3,529,0.01058
2289.7,410,0.0082
2479.7,351,0.00702
