bin_HH,nEvents,Efficiencies
150,17,0.00034
200,20,0.0004
250,24,0.00048
300,19,0.00038
350,15,0.0003
400,8,0.00016
450,3,6e-05
500,5,0.0001
550,5,0.0001
650,7,0.00014
