bin_HH,nEvents,Efficiencies
150,1,2e-05
200,3,6e-05
250,2,4e-05
300,5,0.0001
350,3,6e-05
400,1,2e-05
450,3,6e-05
500,1,2e-05
550,2,4e-05
650,12,0.00024
