bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,2,4e-05
300,8,0.00016
350,4,8e-05
400,7,0.00014
450,14,0.00028
500,35,0.0007
600,51,0.00102
700,49,0.00098
800,52,0.00104
900,50,0.001
1000,84,0.00168
1150,141,0.00282
