bin_HH,nEvents,Efficiencies
150,81,0.00162
200,112,0.00224
250,90,0.0018
300,49,0.00098
350,45,0.0009
400,23,0.00046
450,14,0.00028
500,29,0.00058
600,10,0.0002
700,5,0.0001
800,5,0.0001
900,1,2e-05
1000,4,8e-05
1150,3,6e-05
