bin_HH,nEvents,Efficiencies
50,1,2e-05
100,5,0.0001
150,1,2e-05
200,4,8e-05
250,4,8e-05
300,0,0
350,2,4e-05
400,4,8e-05
500,0,0
600,6,0.00012
