Bin , nEvents , Efficiencies
150,1210,0.0242
160,1082,0.02164
170,960,0.0192
180,844,0.01688
190,743,0.01486
200,1174,0.02348
220,970,0.0194
240,852,0.01704
260,661,0.01322
280,536,0.01072
300,481,0.00962
320,401,0.00802
340,311,0.00622
360,295,0.0059
380,250,0.005
400,188,0.00376
420,167,0.00334
440,158,0.00316
460,132,0.00264
480,122,0.00244
500,93,0.00186
520,101,0.00202
540,78,0.00156
560,70,0.0014
580,65,0.0013
600,85,0.0017
630,79,0.00158
660,65,0.0013
690,62,0.00124
720,36,0.00072
750,40,0.0008
780,39,0.00078
810,36,0.00072
840,27,0.00054
870,16,0.00032
900,29,0.00058
950,33,0.00066
1000,22,0.00044
1050,19,0.00038
1100,8,0.00016
1150,9,0.00018
1200,6,0.00012
1250,9,0.00018
1310,8,0.00016
1370,6,0.00012
1430,1,2e-05
1490,4,8e-05
1550,3,6e-05
1610,3,6e-05
1680,1,2e-05
1750,1,2e-05
1820,1,2e-05
1890,0,0
1970,0,0
2050,0,0
