Bin , nEvents , Efficiencies
150,1282,0.02564
160,1045,0.0209
170,961,0.01922
180,800,0.016
190,716,0.01432
200,1251,0.02502
220,981,0.01962
240,767,0.01534
260,677,0.01354
280,537,0.01074
300,455,0.0091
320,417,0.00834
340,317,0.00634
360,282,0.00564
380,266,0.00532
400,228,0.00456
420,181,0.00362
440,163,0.00326
460,149,0.00298
480,102,0.00204
500,124,0.00248
520,98,0.00196
540,86,0.00172
560,72,0.00144
580,71,0.00142
600,84,0.00168
630,66,0.00132
660,73,0.00146
690,47,0.00094
720,61,0.00122
750,41,0.00082
780,32,0.00064
810,28,0.00056
840,28,0.00056
870,24,0.00048
900,28,0.00056
950,22,0.00044
1000,17,0.00034
1050,11,0.00022
1100,17,0.00034
1150,5,0.0001
1200,10,0.0002
1250,2,4e-05
1310,6,0.00012
1370,9,0.00018
1430,3,6e-05
1490,4,8e-05
1550,4,8e-05
1610,3,6e-05
1680,3,6e-05
1750,1,2e-05
1820,4,8e-05
1890,0,0
1970,0,0
2050,0,0
