bin_HH,nEvents,Efficiencies
50,10,0.0002
100,5,0.0001
150,2,4e-05
200,4,8e-05
250,2,4e-05
300,6,0.00012
350,4,8e-05
400,9,0.00018
500,5,0.0001
600,39,0.00078
