bin_HH,nEvents,Efficiencies
50,4,8e-05
70,2,4e-05
80,4,8e-05
90,3,6e-05
100,3,6e-05
120,2,4e-05
140,4,8e-05
160,4,8e-05
180,3,6e-05
200,3,6e-05
220,1,2e-05
240,1,2e-05
260,2,4e-05
280,3,6e-05
300,1,2e-05
320,6,0.00012
340,3,6e-05
360,5,0.0001
400,21,0.00042
500,17,0.00034
600,7,0.00014
700,13,0.00026
800,108,0.00216
