bin_HH,nEvents,Efficiencies
50,1,2e-05
100,3,6e-05
150,8,0.00016
200,8,0.00016
250,2,4e-05
300,3,6e-05
350,4,8e-05
400,8,0.00016
500,7,0.00014
600,41,0.00082
