Bin , nEvents , Efficiencies
150,2,4e-05
160,1,2e-05
170,2,4e-05
180,2,4e-05
190,0,0
200,11,0.00022
220,16,0.00032
240,15,0.0003
260,8,0.00016
280,39,0.00078
300,38,0.00076
320,38,0.00076
340,67,0.00134
360,75,0.0015
380,68,0.00136
400,68,0.00136
420,70,0.0014
440,93,0.00186
460,77,0.00154
480,82,0.00164
500,82,0.00164
520,93,0.00186
540,113,0.00226
560,105,0.0021
580,101,0.00202
600,158,0.00316
630,149,0.00298
660,191,0.00382
690,214,0.00428
720,197,0.00394
750,246,0.00492
780,228,0.00456
810,293,0.00586
840,283,0.00566
870,267,0.00534
900,489,0.00978
950,527,0.01054
1000,557,0.01114
1050,565,0.0113
1100,554,0.01108
1150,554,0.01108
1200,587,0.01174
1250,711,0.01422
1310,748,0.01496
1370,764,0.01528
1430,713,0.01426
1490,738,0.01476
1550,729,0.01458
1610,826,0.01652
1680,814,0.01628
1750,794,0.01588
1820,697,0.01394
1890,745,0.0149
1970,685,0.0137
2050,634,0.01268
