bin_HH,nEvents,Efficiencies
50,3,6e-05
70,30,0.0006
80,50,0.001
90,55,0.0011
100,116,0.00232
120,106,0.00212
140,89,0.00178
160,69,0.00138
180,51,0.00102
200,44,0.00088
220,40,0.0008
240,27,0.00054
260,18,0.00036
280,24,0.00048
300,22,0.00044
320,11,0.00022
340,10,0.0002
360,10,0.0002
400,57,0.00114
500,16,0.00032
600,12,0.00024
700,5,0.0001
800,12,0.00024
