bin_HH,nEvents,Efficiencies
50,0,0
100,4,8e-05
150,4,8e-05
200,1,2e-05
250,1,2e-05
300,1,2e-05
350,1,2e-05
400,1,2e-05
500,1,2e-05
600,0,0
