bin_HH,nEvents,Efficiencies
150,46,0.00092
200,123,0.00246
250,160,0.0032
300,107,0.00214
350,119,0.00238
400,80,0.0016
450,85,0.0017
500,141,0.00282
600,100,0.002
700,63,0.00126
800,54,0.00108
900,44,0.00088
1000,38,0.00076
1150,55,0.0011
