bin_HH,nEvents,Efficiencies
150,5,0.0001
200,26,0.00052
250,20,0.0004
300,27,0.00054
350,22,0.00044
400,12,0.00024
450,16,0.00032
500,5,0.0001
550,22,0.00044
650,53,0.00106
