bin_HH,nEvents,Efficiencies
50,2,4e-05
70,10,0.0002
80,14,0.00028
90,19,0.00038
100,44,0.00088
120,46,0.00092
140,41,0.00082
160,54,0.00108
180,26,0.00052
200,49,0.00098
220,36,0.00072
240,44,0.00088
260,31,0.00062
280,30,0.0006
300,31,0.00062
320,32,0.00064
340,36,0.00072
360,52,0.00104
400,99,0.00198
500,72,0.00144
600,41,0.00082
700,31,0.00062
800,80,0.0016
