bin_HH,nEvents,Efficiencies
50,15,0.0003
70,38,0.00076
80,62,0.00124
90,77,0.00154
100,144,0.00288
120,109,0.00218
140,58,0.00116
160,42,0.00084
180,49,0.00098
200,38,0.00076
220,26,0.00052
240,22,0.00044
260,21,0.00042
280,20,0.0004
300,5,0.0001
320,13,0.00026
340,9,0.00018
360,12,0.00024
400,33,0.00066
500,11,0.00022
600,2,4e-05
700,0,0
800,2,4e-05
