Bin , nEvents , Efficiencies
150,191,0.00382
160,191,0.00382
170,195,0.0039
180,202,0.00404
190,210,0.0042
200,427,0.00854
220,433,0.00866
240,480,0.0096
260,430,0.0086
280,434,0.00868
300,441,0.00882
320,453,0.00906
340,464,0.00928
360,430,0.0086
380,436,0.00872
400,449,0.00898
420,437,0.00874
440,397,0.00794
460,421,0.00842
480,414,0.00828
500,381,0.00762
520,401,0.00802
540,369,0.00738
560,365,0.0073
580,361,0.00722
600,515,0.0103
630,537,0.01074
660,468,0.00936
690,463,0.00926
720,447,0.00894
750,435,0.0087
780,407,0.00814
810,418,0.00836
840,397,0.00794
870,389,0.00778
900,637,0.01274
950,492,0.00984
1000,507,0.01014
1050,472,0.00944
1100,436,0.00872
1150,391,0.00782
1200,382,0.00764
1250,425,0.0085
1310,387,0.00774
1370,340,0.0068
1430,314,0.00628
1490,260,0.0052
1550,262,0.00524
1610,291,0.00582
1680,241,0.00482
1750,207,0.00414
1820,199,0.00398
1890,221,0.00442
1970,150,0.003
2050,149,0.00298
