bin_HH,nEvents,Efficiencies
150,5,0.0001
200,21,0.00042
250,20,0.0004
300,19,0.00038
350,15,0.0003
400,18,0.00036
450,15,0.0003
500,12,0.00024
550,22,0.00044
650,49,0.00098
