bin_HH,nEvents,Efficiencies
150,0,0
200,2,4e-05
250,0,0
300,1,2e-05
350,4,8e-05
400,1,2e-05
450,8,0.00016
500,20,0.0004
600,30,0.0006
700,42,0.00084
800,27,0.00054
900,23,0.00046
1000,33,0.00066
1150,67,0.00134
