bin_HH,nEvents,Efficiencies
50,18,0.00036
100,40,0.0008
150,43,0.00086
200,39,0.00078
250,36,0.00072
300,26,0.00052
350,23,0.00046
400,31,0.00062
500,24,0.00048
600,70,0.0014
