bin_HH,nEvents,Efficiencies
50,2,4e-05
70,3,6e-05
80,22,0.00044
90,21,0.00042
100,37,0.00074
120,37,0.00074
140,42,0.00084
160,35,0.0007
180,40,0.0008
200,30,0.0006
220,30,0.0006
240,34,0.00068
260,21,0.00042
280,23,0.00046
300,24,0.00048
320,24,0.00048
340,22,0.00044
360,40,0.0008
400,75,0.0015
500,48,0.00096
600,46,0.00092
700,20,0.0004
800,57,0.00114
