Bin , nEvents , Efficiencies
152.41,1491,0.02982
165.05,1504,0.03008
178.75,1541,0.03082
193.57,1508,0.03016
209.63,1522,0.03044
227.02,1401,0.02802
245.86,1342,0.02684
266.25,1243,0.02486
288.34,1195,0.0239
312.26,1087,0.02174
338.16,1011,0.02022
366.21,964,0.01928
396.59,837,0.01674
429.49,765,0.0153
465.12,744,0.01488
503.71,691,0.01382
545.49,584,0.01168
590.74,490,0.0098
639.75,458,0.00916
692.82,410,0.0082
750.29,368,0.00736
812.54,293,0.00586
879.94,256,0.00512
952.94,222,0.00444
1032,186,0.00372
1117.6,164,0.00328
1210.3,127,0.00254
1310.7,102,0.00204
1419.4,63,0.00126
1537.2,58,0.00116
1664.7,49,0.00098
1802.8,46,0.00092
1952.4,27,0.00054
2114.3,18,0.00036
2289.7,12,0.00024
2479.7,13,0.00026
