bin_HH,nEvents,Efficiencies
150,1,2e-05
200,3,6e-05
250,1,2e-05
300,1,2e-05
350,6,0.00012
400,4,8e-05
450,3,6e-05
500,2,4e-05
550,5,0.0001
650,6,0.00012
