bin_HH,nEvents,Efficiencies
50,22,0.00044
70,8,0.00016
80,12,0.00024
90,10,0.0002
100,18,0.00036
120,16,0.00032
140,9,0.00018
160,15,0.0003
180,15,0.0003
200,17,0.00034
220,12,0.00024
240,15,0.0003
260,17,0.00034
280,15,0.0003
300,9,0.00018
320,12,0.00024
340,24,0.00048
360,21,0.00042
400,66,0.00132
500,64,0.00128
600,56,0.00112
700,60,0.0012
800,327,0.00654
