Bin , nEvents , Efficiencies
150,5,0.0001
160,3,6e-05
170,8,0.00016
180,9,0.00018
190,11,0.00022
200,20,0.0004
220,46,0.00092
240,63,0.00126
260,71,0.00142
280,75,0.0015
300,82,0.00164
320,97,0.00194
340,106,0.00212
360,122,0.00244
380,119,0.00238
400,141,0.00282
420,127,0.00254
440,130,0.0026
460,142,0.00284
480,152,0.00304
500,179,0.00358
520,177,0.00354
540,199,0.00398
560,205,0.0041
580,193,0.00386
600,308,0.00616
630,338,0.00676
660,376,0.00752
690,365,0.0073
720,368,0.00736
750,394,0.00788
780,404,0.00808
810,443,0.00886
840,414,0.00828
870,423,0.00846
900,745,0.0149
950,744,0.01488
1000,744,0.01488
1050,800,0.016
1100,767,0.01534
1150,776,0.01552
1200,776,0.01552
1250,870,0.0174
1310,875,0.0175
1370,750,0.015
1430,726,0.01452
1490,669,0.01338
1550,705,0.0141
1610,713,0.01426
1680,634,0.01268
1750,618,0.01236
1820,567,0.01134
1890,570,0.0114
1970,477,0.00954
2050,406,0.00812
