Bin , nEvents , Efficiencies
152.41,213,0.00426
165.05,266,0.00532
178.75,362,0.00724
193.57,373,0.00746
209.63,440,0.0088
227.02,483,0.00966
245.86,496,0.00992
266.25,583,0.01166
288.34,654,0.01308
312.26,705,0.0141
338.16,798,0.01596
366.21,918,0.01836
396.59,888,0.01776
429.49,998,0.01996
465.12,1046,0.02092
503.71,1160,0.0232
545.49,1149,0.02298
590.74,1301,0.02602
639.75,1349,0.02698
692.82,1350,0.027
750.29,1436,0.02872
812.54,1472,0.02944
879.94,1394,0.02788
952.94,1437,0.02874
1032,1426,0.02852
1117.6,1398,0.02796
1210.3,1320,0.0264
1310.7,1223,0.02446
1419.4,1151,0.02302
1537.2,1132,0.02264
1664.7,979,0.01958
1802.8,885,0.0177
1952.4,759,0.01518
2114.3,669,0.01338
2289.7,560,0.0112
2479.7,456,0.00912
