Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,1,2e-05
178.75,2,4e-05
193.57,5,0.0001
209.63,3,6e-05
227.02,3,6e-05
245.86,6,0.00012
266.25,6,0.00012
288.34,19,0.00038
312.26,19,0.00038
338.16,28,0.00056
366.21,32,0.00064
396.59,66,0.00132
429.49,68,0.00136
465.12,122,0.00244
503.71,154,0.00308
545.49,189,0.00378
590.74,216,0.00432
639.75,255,0.0051
692.82,316,0.00632
750.29,374,0.00748
812.54,463,0.00926
879.94,504,0.01008
952.94,678,0.01356
1032,748,0.01496
1117.6,896,0.01792
1210.3,1101,0.02202
1310.7,1290,0.0258
1419.4,1539,0.03078
1537.2,1985,0.0397
1664.7,2162,0.04324
1802.8,2465,0.0493
1952.4,2661,0.05322
2114.3,2822,0.05644
2289.7,2961,0.05922
2479.7,2745,0.0549
