Bin , nEvents , Efficiencies
152.41,6,0.00012
165.05,11,0.00022
178.75,17,0.00034
193.57,24,0.00048
209.63,44,0.00088
227.02,52,0.00104
245.86,57,0.00114
266.25,101,0.00202
288.34,134,0.00268
312.26,150,0.003
338.16,161,0.00322
366.21,217,0.00434
396.59,256,0.00512
429.49,324,0.00648
465.12,345,0.0069
503.71,440,0.0088
545.49,562,0.01124
590.74,621,0.01242
639.75,720,0.0144
692.82,862,0.01724
750.29,1014,0.02028
812.54,1197,0.02394
879.94,1449,0.02898
952.94,1683,0.03366
1032,1850,0.037
1117.6,2086,0.04172
1210.3,2285,0.0457
1310.7,2358,0.04716
1419.4,2472,0.04944
1537.2,2542,0.05084
1664.7,2504,0.05008
1802.8,2267,0.04534
1952.4,2024,0.04048
2114.3,1703,0.03406
2289.7,1355,0.0271
2479.7,1122,0.02244
