Bin , nEvents , Efficiencies
152.41,44,0.00088
165.05,77,0.00154
178.75,88,0.00176
193.57,115,0.0023
209.63,158,0.00316
227.02,164,0.00328
245.86,210,0.0042
266.25,231,0.00462
288.34,300,0.006
312.26,356,0.00712
338.16,416,0.00832
366.21,486,0.00972
396.59,548,0.01096
429.49,678,0.01356
465.12,779,0.01558
503.71,907,0.01814
545.49,1067,0.02134
590.74,1228,0.02456
639.75,1372,0.02744
692.82,1610,0.0322
750.29,1778,0.03556
812.54,1995,0.0399
879.94,2080,0.0416
952.94,2129,0.04258
1032,2308,0.04616
1117.6,2174,0.04348
1210.3,2144,0.04288
1310.7,1964,0.03928
1419.4,1921,0.03842
1537.2,1708,0.03416
1664.7,1491,0.02982
1802.8,1212,0.02424
1952.4,958,0.01916
2114.3,704,0.01408
2289.7,548,0.01096
2479.7,379,0.00758
