bin_HH,nEvents,Efficiencies
50,4,8e-05
100,3,6e-05
150,5,0.0001
200,3,6e-05
250,5,0.0001
300,5,0.0001
350,1,2e-05
400,7,0.00014
500,5,0.0001
600,40,0.0008
