bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,2,4e-05
350,2,4e-05
400,4,8e-05
450,6,0.00012
500,13,0.00026
600,17,0.00034
700,48,0.00096
800,34,0.00068
900,52,0.00104
1000,68,0.00136
1150,143,0.00286
